//Ported By SadSlothXL

xanim,vm_iw6_sa805_ads_down
xanim,vm_iw6_sa805_ads_fire
xanim,vm_iw6_sa805_ads_fire_last
xanim,vm_iw6_sa805_ads_up
xanim,vm_iw6_sa805_drop
xanim,vm_iw6_sa805_drop_quick
xanim,vm_iw6_sa805_fire
xanim,vm_iw6_sa805_fire_last
xanim,vm_iw6_sa805_first_raise
xanim,vm_iw6_sa805_idle
xanim,vm_iw6_sa805_raise
xanim,vm_iw6_sa805_raise_quick
xanim,vm_iw6_sa805_reload
xanim,vm_iw6_sa805_reload_empty
xanim,vm_iw6_sa805_sprint_in
xanim,vm_iw6_sa805_sprint_loop
xanim,vm_iw6_sa805_sprint_out

material,hud_iw6_sa805

xmodel,vm_iw6_sa805
xmodel,wm_iw6_sa805

sound,iw6_sa805,,all_mp

weapon,mp/iw6_sa805_mp
