//Ported By SadSlothXL

xanim,vm_codo_ak117_ads_down
xanim,vm_codo_ak117_ads_fire
xanim,vm_codo_ak117_ads_up
xanim,vm_codo_ak117_drop
xanim,vm_codo_ak117_fire
xanim,vm_codo_ak117_idle
xanim,vm_codo_ak117_raise
xanim,vm_codo_ak117_raise_first
xanim,vm_codo_ak117_reload
xanim,vm_codo_ak117_reload_empty
xanim,vm_codo_ak117_sprint_in
xanim,vm_codo_ak117_sprint_loop
xanim,vm_codo_ak117_sprint_out

material,hud_codo_ak117

xmodel,wm_codo_ak117_cellshading
xmodel,vm_codo_ak117_cellshading

sound,codo_ak117,,all_mp

weapon,mp/codo_ak117cell_mp
